"Activity" "Subjects" "V4" "V5" "V6" "V7" "V8" "V9" "V44" "V45" "V46" "V47" "V48" "V49" "V84" "V85" "V86" "V87" "V88" "V89" "V124" "V125" "V126" "V127" "V128" "V129" "V164" "V165" "V166" "V167" "V168" "V169" "V202" "V203" "V215" "V216" "V228" "V229" "V241" "V242" "V254" "V255" "V269" "V270" "V271" "V272" "V273" "V274" "V348" "V349" "V350" "V351" "V352" "V353" "V427" "V428" "V429" "V430" "V431" "V432" "V504" "V505" "V517" "V518" "V530" "V531" "V543" "V544"
"WALKING" 23 -0.313521773389831 -0.119020586510678 0.164220685383051 -0.342370053898305 -0.253460782932203 0.146447332152542 -0.977230903898305 -0.966550706949153 -0.932981341864407 -0.977893263050847 -0.967575177288136 -0.933603933728814 -0.229328122305085 -0.0805017337711864 -0.0293115056033898 -0.17784507821661 -0.124825835355932 0.0242350390220339 -0.494322648644068 0.25945722920339 -0.209634887972881 -0.498737163220339 0.115400465010169 -0.251211193437288 -0.363969434576271 0.295945926186441 -0.374456768135593 -0.368592663050847 0.169291038308136 -0.371999466949153 -0.209989354570847 -0.346635170508475 -0.209989354570847 -0.346635170508475 -0.0268194363050847 -0.0780930955838983 0.163346451623729 0.191552280610169 0.250173204117966 0.114608645122034 -0.329807279830508 -0.202524061966102 0.1161434407 -0.229699171033898 -0.0725154767066102 0.184839960467797 -0.235172990305085 -0.0609753095355932 -0.00623647528983051 -0.133996143023729 -0.136668241154237 -0.0632319975569492 -0.545051691694915 0.286581518449153 -0.287820868152542 -0.412047415423729 0.198493943791525 -0.200787075033898 -0.407577515762712 -0.225937988779661 -0.0457372334118644 -0.00663796091355932 -0.061476584759322 0.0234247519494915 0.287834616098305 0.351362565383051
"WALKING" 24 -0.47076236637931 -0.154127498163793 -0.288840016206897 -0.481853967586207 -0.204010573586207 -0.290820998965517 -0.983132400344828 -0.962578844310345 -0.962822966551724 -0.98381582137931 -0.963721112931034 -0.964056811724138 -0.485863255344828 -0.302220161206897 -0.491189466034483 -0.477306091551724 -0.306045233103448 -0.450062802931034 -0.580597373275862 -0.487166280172414 -0.396154003275862 -0.574477262586207 -0.513338713103448 -0.417126735689655 -0.490773455517241 -0.514246569655172 -0.557968202931034 -0.491468802068966 -0.525067158275862 -0.547313036896552 -0.48106401862069 -0.543322574310345 -0.48106401862069 -0.543322574310345 -0.409824562586207 -0.424822938103448 -0.563863212586207 -0.540021221206897 -0.556022765862069 -0.576018685172414 -0.462733639137931 -0.182766476862069 -0.314646918448276 -0.461519955 -0.150972465396552 -0.274614160689655 -0.507640734482759 -0.294353545672414 -0.511115619482759 -0.414159606206897 -0.325837099310345 -0.488045592068966 -0.616915839310345 -0.495896271896552 -0.453337858448276 -0.507076325344828 -0.493338203793103 -0.344973151206897 -0.590265845517241 -0.486769429310345 -0.40297998362069 -0.407712774482759 -0.668032801896552 -0.599475858275862 -0.567447731896552 -0.568697550862069
"WALKING" 25 -0.596007443513514 -0.161852411581081 -0.437133403243243 -0.620725755810811 -0.18252643672973 -0.432881022027027 -0.979499263243243 -0.965093441081081 -0.944995731216216 -0.980246762972973 -0.966479960810811 -0.947237490405405 -0.607620931621622 -0.382619718513514 -0.675601403648649 -0.608402460810811 -0.324534227972973 -0.675057460135135 -0.401158753783784 -0.604032097432432 -0.562775245405405 -0.390252084324324 -0.60415424527027 -0.577954657162162 -0.507957094054054 -0.799635384189189 -0.659576163108108 -0.474184251081081 -0.80756681472973 -0.661325520675676 -0.565601466081081 -0.616962491486487 -0.565601466081081 -0.616962491486487 -0.542870062567568 -0.552070473783784 -0.489809386081081 -0.427313531756757 -0.757032544864865 -0.758132612027027 -0.591449956486486 -0.170313804039189 -0.430624587162162 -0.579222254324324 -0.165169426027027 -0.450953300945946 -0.624145724594595 -0.367760098378378 -0.690413386081081 -0.552460766621622 -0.39834582 -0.665621527432432 -0.406678108108108 -0.567201282027027 -0.603544209459459 -0.362427756662162 -0.668079154324324 -0.524432290945946 -0.632927475540541 -0.580532397702703 -0.51900424972973 -0.561634066351351 -0.529262243378378 -0.466456282432432 -0.75738578027027 -0.751247224189189
"WALKING" 26 -0.340185527559322 -0.136351391645763 -0.333486502542373 -0.379704164576271 -0.159350020544068 -0.347312562881356 -0.980055651016949 -0.969040314237288 -0.966231561694915 -0.980572011186441 -0.969845383220339 -0.966621537627119 -0.328452881355932 -0.261863589338983 -0.397483516101695 -0.332108794067797 -0.234919191625424 -0.382738078644068 -0.492885711355932 -0.57573544779661 -0.354549059491525 -0.492289353050847 -0.604316595254237 -0.344384592881356 -0.417438636101695 -0.587000110847458 -0.485543001525424 -0.381067022542373 -0.59497999220339 -0.512208407118644 -0.421848313898305 -0.482756506779661 -0.421848313898305 -0.482756506779661 -0.279350754237288 -0.290885461694915 -0.538329286101695 -0.48566534440678 -0.603468672372881 -0.612929316271186 -0.34799792561017 -0.185725832305085 -0.384445322372881 -0.272799348559322 -0.102906260372881 -0.303962568474576 -0.351065957627119 -0.271952157220339 -0.396530418305085 -0.251038167559322 -0.282560632542373 -0.394817410338983 -0.532999609491525 -0.587939604576271 -0.426232090508475 -0.408559928983051 -0.591990502711864 -0.329651021525424 -0.537183967118644 -0.440035778813559 -0.268948465423729 -0.267132955932203 -0.60946621661017 -0.574989295254237 -0.612930343220339 -0.616569089152542
"WALKING" 27 -0.348475560526316 -0.187301214964912 -0.297318273508772 -0.391626946491228 -0.190116879333333 -0.300288899298246 -0.979866136842105 -0.973792999824561 -0.956593490526316 -0.980459542105263 -0.974468775964912 -0.957021948245614 -0.316184021578947 -0.104090459225439 -0.401188539824561 -0.312053706315789 -0.041960219425614 -0.362343914210526 -0.606860248596491 -0.529865057894737 -0.250120409298246 -0.600816296491228 -0.582367248070175 -0.291690993859649 -0.523256879298246 -0.634105502807017 -0.426346962631579 -0.506960409473684 -0.646648892280702 -0.434639573333333 -0.407355787017544 -0.503812980175439 -0.407355787017544 -0.503812980175439 -0.266138940350877 -0.271518540877193 -0.482452355789474 -0.436518156140351 -0.618718628596491 -0.632239327017544 -0.365256349298246 -0.267741550175439 -0.345515217192982 -0.262293751175439 -0.144669551298246 -0.289316868070175 -0.346610413333333 -0.0655179027631579 -0.417957993859649 -0.239106909754386 -0.158712050249123 -0.41053672877193 -0.642349125614035 -0.530943838421053 -0.297847512280702 -0.539490916666667 -0.573841417894737 -0.289129192280702 -0.550392604912281 -0.415455962982456 -0.279732022017544 -0.207791582717544 -0.546888146491228 -0.51781219 -0.639242384210526 -0.606406955263158
"WALKING" 28 -0.293003522222222 -0.117886186425926 -0.300928395925926 -0.321961297777778 -0.131357037407407 -0.311527450555556 -0.976693902592593 -0.968780859814815 -0.944225031851852 -0.977473123518519 -0.970439550185185 -0.945223872222222 -0.335700184259259 -0.220123120851852 -0.537470471666667 -0.292979048703704 -0.165000762888889 -0.516666750740741 -0.503798624074074 -0.497684006666667 -0.242601384618519 -0.529187602777778 -0.515413293703704 -0.241627456196296 -0.399417082777778 -0.639018554444444 -0.440927899259259 -0.403929948888889 -0.661959186481481 -0.455828401851852 -0.39269402 -0.460574620555556 -0.39269402 -0.460574620555556 -0.390449724259259 -0.403160998148148 -0.460511661296296 -0.387221347222222 -0.579861194259259 -0.598104250740741 -0.298832423148148 -0.168789019540741 -0.326046195925926 -0.210191983166667 -0.0570514602159259 -0.292329930925926 -0.367116416481481 -0.191757503603704 -0.574579748518519 -0.248604720740741 -0.256289635027778 -0.547194703888889 -0.545480217777778 -0.497470739444444 -0.308243390425926 -0.417207536851852 -0.511707480555556 -0.234509678314815 -0.511573670555556 -0.390553136111111 -0.436273009814815 -0.384595639814815 -0.516811574074074 -0.483122793518519 -0.589071730555556 -0.555104093888889
"WALKING" 29 -0.174337940226415 -0.0917540612869811 -0.242828038264151 -0.203964497207547 -0.136387112839623 -0.265759996150943 -0.978253538867925 -0.975272848113208 -0.945981437169811 -0.979111095660377 -0.975708745283019 -0.947115832264151 -0.22143354279434 -0.087174644469434 -0.461758009811321 -0.243143452358491 -0.101243694811321 -0.50791053754717 -0.598868670943396 -0.181802636566038 -0.430232441132075 -0.617699200188679 -0.198885342320755 -0.475313893584906 -0.395909621509434 -0.587944298490566 -0.504130088679245 -0.389593667169811 -0.582715492830189 -0.509910781132075 -0.262695063584906 -0.34582283490566 -0.262695063584906 -0.34582283490566 -0.133036273622642 -0.188841308667925 -0.358814096603774 -0.277926413962264 -0.612222937169811 -0.625642306415094 -0.190355976849057 -0.182068539584906 -0.283348100981132 -0.10295775770566 -0.135643942037736 -0.27949706590566 -0.307336669773585 -0.155020660771698 -0.529034897169811 -0.131374376584906 -0.132090674315094 -0.468361495283019 -0.654313559056604 -0.0941359695075472 -0.494117483018868 -0.54991682245283 -0.308666388679245 -0.434597693584906 -0.393257505471698 -0.295376585660377 -0.169506499226415 -0.0407273305490566 -0.429156830566038 -0.361054840377358 -0.618667722641509 -0.60574355754717
"WALKING" 30 -0.346394275230769 -0.173550021692308 -0.120476783907692 -0.405872933538462 -0.190116850969231 -0.127790376395385 -0.979752466923077 -0.970176562153846 -0.943958420615385 -0.980405285692308 -0.971389298615385 -0.945817853538461 -0.374400941384615 -0.270709274446154 -0.521351855076923 -0.392931455538462 -0.19207498406 -0.510528872923077 -0.387920593846154 0.00600277892 -0.182569652430769 -0.386554454769231 0.0237658792 -0.235557461769231 -0.460345386153846 -0.497621802307692 -0.476208796153846 -0.443657068461538 -0.519108226615385 -0.476175092461538 -0.359873411538462 -0.443318441846154 -0.359873411538462 -0.443318441846154 -0.353751020923077 -0.387513069538462 -0.266845731292308 -0.136911126350769 -0.546977272307692 -0.570054075692308 -0.344928112461538 -0.215634315369231 -0.0931447617846154 -0.304920045092308 -0.184169554261538 -0.238810773046154 -0.415135398 -0.289466095323077 -0.575410267076923 -0.280780486769231 -0.307153072153846 -0.525158402 -0.399032346 0.0955456046230769 -0.237941473615385 -0.382120926615385 -0.117489531309077 -0.183191165246154 -0.469852794923077 -0.362680046153846 -0.366537416615385 -0.3426274272 -0.331541740923077 -0.288427959938462 -0.578580044615385 -0.535234351230769
"WALKING_DOWNSTAIRS" 1 0.0300353383483878 -0.0319359434489796 -0.230434213204082 -0.0441172244571429 -0.107395631427551 -0.212040083591837 -0.950559811632653 -0.937018658979592 -0.895939695102041 -0.951425748163265 -0.937871758163265 -0.897914718979592 -0.012283860544898 -0.101601390640816 -0.345735032326531 -0.00216842288163265 -0.0851037908014286 -0.316282433673469 -0.458030542938775 -0.126349194938775 -0.124702454242857 -0.476414813367347 -0.159280509007551 -0.185024724471429 -0.487027342244898 -0.238824827530612 -0.268761480242857 -0.484515379591837 -0.273080913714286 -0.270516223857143 0.0198843506265306 -0.100138189163265 0.0198843506265306 -0.100138189163265 -0.0257877197081633 -0.0611410651081633 -0.225724368061224 -0.15534898355102 -0.306510645530612 -0.371624305102041 0.0243308391387755 -0.112963739953061 -0.297927894693878 0.0728995783367347 -0.0065241663877551 -0.262405445789796 -0.0863278966402041 -0.134580008877551 -0.401721464285714 0.12286892074898 -0.125215773887755 -0.35181744977551 -0.495422486102041 -0.181414728657143 -0.238443565306122 -0.396068038040816 -0.193569233097959 -0.0561164583142857 -0.186530301073469 0.0152399808897959 -0.104052260726531 -0.00400138552857143 -0.398350390122449 -0.319220852120408 -0.391919876612245 -0.297770357755102
"WALKING_DOWNSTAIRS" 2 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.0627127618723404 0.206997256429787 -0.118190945212766 -0.940361759574468 -0.940068525531915 -0.931438313191489 -0.940392785744681 -0.940555872340425 -0.932341935744681 0.147249143238298 0.126828014557447 -0.340122023191489 0.0984002741553192 0.130793842326383 -0.334580552553191 -0.320789230008511 -0.415739144893617 -0.279418388042553 -0.326008600425532 -0.457603794468085 -0.303925520212766 -0.243940592553192 -0.469396701106383 -0.218266318606383 -0.300860673057447 -0.532592167659575 -0.282825521829787 0.215586334889362 0.00163716701340425 0.215586334889362 0.00163716701340425 0.22961718512766 0.172822236068085 -0.274844110531915 -0.210738830151064 -0.343187875404255 -0.402210274542553 0.0161046198595745 0.171973972957447 -0.162032894287234 0.138076920840426 0.2860231991 -0.104119033501702 0.0499590624829787 0.0808333491276596 -0.408227423191489 0.307896590255319 0.0918738070170213 -0.352486510638298 -0.379436674361702 -0.458732747446809 -0.422987665106383 -0.253289150940426 -0.446553425106383 -0.204720223259574 -0.0214787881723404 0.201758478638298 0.227480732542553 0.242387200234043 -0.372576755361702 -0.35818044606383 -0.343698985425532 -0.314083602538298
"WALKING_DOWNSTAIRS" 3 -0.0574100475102041 -0.0331503723387755 -0.362240245489796 -0.140460458469388 -0.0475267214836735 -0.360223784061225 -0.950061129591837 -0.946094637755102 -0.899943947755102 -0.950813990816327 -0.946821462857143 -0.901091650816327 -0.0858010042244898 -0.111439194979592 -0.571735243061224 -0.120057917932653 -0.0722189468530612 -0.543048916326531 -0.261653414014286 -0.546740387959184 -0.44230776755102 -0.284280552510204 -0.549847674489796 -0.467151655918367 -0.285683162346939 -0.680947338163265 -0.374605412306122 -0.271872490571429 -0.688184971632653 -0.403664348571429 -0.0411340078469388 -0.205924529081633 -0.0411340078469388 -0.205924529081633 -0.0926324494530612 -0.16386469097551 -0.245794699346939 -0.190118819530612 -0.583919211020408 -0.594102885510204 -0.0654417192653061 -0.109722354322449 -0.389723034061224 0.000295666735510202 -0.0285892130346939 -0.347029215714286 -0.165442898685714 -0.14772824006198 -0.613525074285714 0.0362261353487755 -0.134801030597959 -0.572522577755102 -0.30863033105102 -0.553094540204082 -0.548164313265306 -0.173428608367347 -0.573704460408163 -0.347242029714286 -0.233849422120408 -0.023352957122449 -0.159102288018367 -0.0545422562244898 -0.322440827020408 -0.260468681473469 -0.624910820612245 -0.576208117346939
"WALKING_DOWNSTAIRS" 4 0.0111935496222222 -0.21859832499 -0.479185977111111 -0.0417198960022222 -0.272595863822222 -0.480653547333333 -0.955258881333333 -0.932066041111111 -0.937753794444444 -0.956283703777778 -0.931615361555556 -0.939365895111111 -0.145759708684667 -0.146242294857778 -0.626646986888889 -0.130695544235689 -0.109121601288889 -0.599640627777778 -0.370244695288889 -0.699453537111111 -0.498480800444444 -0.376836122333333 -0.705991392222222 -0.537767713555556 -0.395995494444444 -0.816858240222222 -0.325780073711111 -0.3828779236 -0.817355295777778 -0.360981794111111 -0.0819559041111111 -0.173220085088889 -0.0819559041111111 -0.173220085088889 -0.216858921977778 -0.248686553488889 -0.3805726254 -0.311464340375556 -0.637079543555556 -0.664532765333333 0.0390098262533333 -0.32253131772 -0.512694303111111 -0.03707036958 -0.204215371355556 -0.472615159777778 -0.208250062317778 -0.177202094317778 -0.668867334444444 -0.0602934957244444 -0.179833625270689 -0.630684042666667 -0.414919000955556 -0.691518367333333 -0.621658471333333 -0.315400961666667 -0.731425798444444 -0.465652424 -0.263644030288889 -0.0744989005466667 -0.280426776955556 -0.197293529442222 -0.457674088 -0.424336848888889 -0.685470931777778 -0.639841461555556
"WALKING_DOWNSTAIRS" 5 0.275046110468085 0.0907630761042553 -0.325891435319149 0.202512920080851 0.0133664994085106 -0.328392220212766 -0.950490938510638 -0.912363420851064 -0.927192732978723 -0.951249893404255 -0.912321554468085 -0.929775252553191 0.0322415501638298 0.0473612314702128 -0.52265163787234 0.0824430120638298 0.0745480035744681 -0.520087788510638 -0.46064684487234 -0.409134149148936 -0.227869042382979 -0.471626792340426 -0.427221349361702 -0.301264575106383 -0.411302217446809 -0.514591487234043 -0.0344217467042553 -0.395262916170213 -0.54028678 -0.0864175155680851 0.205422375957447 0.0689330413811489 0.205422375957447 0.0689330413811489 -0.0292570509829787 -0.0637177975617021 -0.360678305253192 -0.317002160425532 -0.450303212340426 -0.50027533787234 0.336554724893617 0.0268269875085106 -0.353397850212766 0.243565883148936 0.138806399702128 -0.314799405510638 0.011055933212766 0.0901720096791489 -0.551178075319149 0.140251145461702 0.0358862135212766 -0.518880405531915 -0.51494094106383 -0.431552775319149 -0.374705187021277 -0.37792273587234 -0.424292623829787 -0.104479010334277 0.0428533623276596 0.177867904310638 -0.089735699787234 -0.0225297909989362 -0.484141274255319 -0.406988274680851 -0.487128422553191 -0.435736555510638
"WALKING_DOWNSTAIRS" 6 0.383681639791667 0.360164958768542 -0.320204232520417 0.311584377708333 0.258880873520833 -0.338160711291667 -0.9544062675 -0.93357760125 -0.934378766458333 -0.955840821041667 -0.934019389791667 -0.9346171425 0.165271070858333 0.276544029529167 -0.336817322270833 0.185653509045833 0.323798999089583 -0.335964197385833 -0.19830385328125 -0.18922957 -0.0940797929729167 -0.235029724854167 -0.239378317622917 -0.1667504427875 0.0393387960854167 -0.193508405479167 0.193206498960417 0.0249917773958333 -0.231802880564583 0.104541210958333 0.373611914166667 0.211634787172917 0.373611914166667 0.211634787172917 0.209502174375 0.16157804725 -0.0426276750979167 0.0420100446333333 -0.111228416159583 -0.15381431873125 0.403369766666667 0.283247837625 -0.4060143105 0.447506791041667 0.419693520395833 -0.31781656319375 0.0886515099394167 0.341242392604167 -0.389057047125 0.2872643856375 0.231088346520833 -0.330313035689583 -0.286724914610417 -0.235470976166667 -0.275667262770833 -0.0597365416041667 -0.211932128002083 0.017116947629375 0.1446227570625 0.310550736541667 0.15480886140625 0.291297503458333 -0.242353857320833 -0.137715331001667 -0.145733545496458 -0.08562255156875
